,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Penn State,-2291.6711,1333.6912,492.65,2278.956,785.6722,-2918.2449,2109.4734,5862.804,-3027.6255,-4095.8638,-499.31558,-5485.2935,-271.632,766.4505,-1096.9047,-2264.201,4891.1597,-531.02637,-2451.8088,-6439.494,2893.2058,-873.50934,2203.0427,-878.7004,523.3779,-320.72095,-2041.9742,1544.7312,-1115.8667,454.52393,2432.067,-1893.1741,1638.1342,-1906.1051,-1473.5541,3711.2517,531.41956,180.29417,-3094.3594,-2207.1667,1311.1848,-2669.3438,-2068.849,1204.645,2991.6545,188.76346,-2190.9143,-1517.8007,1777.9578,2812.6582,1257.1565,-2823.4373,645.9527,645.6301,262.5699,1582.8739,3268.9807,-1194.8002,-4172.799,42.360207,-94.538956,-130.10199,999.6203,-1309.0947,-4440.239,2537.854,-194.27335,1761.5413,-2084.1934,3065.6228,-619.01746,2713.0684,3178.493,967.9324,3909.5032,1542.2324,2170.0054,983.84705,-1387.9452,141.05534,-3752.2463,-317.89722,-1129.7747,522.8386,-1085.1842,-219.04485,1826.0956,662.9935,2776.471,2977.8093,2234.29,-284.2873,2196.0103,-118.05814,4876.974,3870.425,-257.46655,-1257.0293,2613.3127,-423.31253
Santa Clara University,-2072.6472,1141.5088,309.1547,1734.0337,980.1624,-2474.7827,1591.837,4798.645,-2488.7175,-3176.9067,-607.68085,-4708.43,-53.783062,603.3655,-775.4502,-1972.5367,3818.375,-486.73813,-1943.7363,-5195.308,2333.1057,-764.2905,1720.2985,-681.1746,379.92065,-323.46854,-1668.951,1175.9875,-903.4874,169.70662,2170.1147,-1205.5419,954.5361,-1627.1515,-811.7689,3257.4963,396.04443,151.68402,-2553.7776,-1834.1229,1155.3147,-2233.6157,-1712.6008,1033.1649,2277.934,286.2,-1682.9651,-1303.8124,1521.7983,2082.7292,1370.8938,-2204.0024,782.12836,640.3493,145.96983,1228.4252,2697.1294,-1069.5247,-3563.284,147.46289,59.364902,-7.8798275,647.9457,-1135.5839,-3674.1812,1934.3883,1.8561608,1315.9166,-1651.9567,2322.6865,-288.2455,2123.2668,2523.7195,911.5254,3214.5415,1526.1685,1846.002,737.4302,-1142.6187,423.68176,-3166.9946,-203.63268,-941.1146,253.92572,-946.10205,-157.54985,1574.1332,661.0834,2580.9763,2486.3098,1699.1729,60.15837,1888.1401,-120.21243,4158.811,3368.7402,-243.89188,-1100.7546,2249.171,-377.0995
University of California - Santa Barbara,-2361.6067,1330.9657,258.8588,1742.2375,1082.5172,-2610.3071,1559.4801,5068.2534,-2827.8608,-3360.8809,-706.41296,-5018.974,59.24913,734.92096,-655.422,-2130.5928,3987.2727,-541.7935,-2210.3572,-5400.527,2526.7043,-991.65094,1829.302,-734.90607,460.1153,-222.54123,-1734.2313,1184.7208,-964.05774,111.1108,2358.7534,-1292.4869,762.4594,-1712.6433,-607.1022,3253.5857,450.75674,325.2193,-2557.6912,-1922.2396,1138.3109,-2421.181,-1834.7458,1067.8197,2371.845,454.82013,-1629.6868,-1291.9994,1651.6794,2381.1252,1463.7036,-2474.312,663.4129,654.0776,133.01906,1479.4646,3069.42,-1196.0437,-3925.0527,178.69826,44.127605,124.047806,516.41473,-1197.1306,-3777.3499,2116.0308,146.92749,1353.2843,-1709.0004,2531.4548,-96.73526,2318.4592,2900.7537,943.23987,3444.752,1665.3955,1866.3728,489.74805,-1072.8331,523.7708,-3578.0728,-345.9339,-1018.9408,212.76486,-1112.6276,-215.03406,1494.5627,609.4346,2865.0642,2652.7917,1940.4977,301.62753,1917.4127,42.407883,4434.5713,3752.9617,-87.351845,-1215.4152,2307.1836,-471.71387
Scripps College,-800.2196,549.6637,113.807144,576.82166,417.9279,-972.3289,562.249,1966.1006,-996.9259,-1321.3307,-173.09506,-1798.9354,12.07586,245.60922,-231.88393,-768.21967,1454.7526,-234.88524,-710.4501,-1982.2177,863.1938,-342.1738,686.2537,-231.20541,212.7923,-101.696915,-695.33203,426.02426,-354.31293,83.202385,800.0154,-495.33743,412.65558,-609.6889,-381.13232,1256.3505,178.76682,148.33296,-1041.5327,-760.6312,364.20746,-820.30414,-715.05005,470.4627,966.1413,37.5874,-635.3976,-539.86804,635.2635,949.6356,488.55136,-892.4853,299.7456,193.76465,128.20949,571.7049,1053.6067,-388.93948,-1445.5742,-68.66188,-2.7064807,63.792934,299.1847,-380.34427,-1339.7825,924.991,-6.319671,510.97107,-717.5549,940.20496,-127.00423,906.2544,1107.873,374.41132,1333.8922,703.3908,720.00665,155.74771,-409.5594,139.05466,-1234.8585,-213.05672,-441.0728,159.9815,-332.97488,-47.109474,695.02386,240.03062,940.29205,1053.1184,794.554,86.11768,674.2157,15.1331625,1661.478,1347.29,-91.66995,-354.72717,939.8058,-239.60477
Southern Methodist University,-2101.6929,1334.1488,286.6821,1616.3401,821.3342,-2507.8132,1399.0302,4828.7134,-2331.8186,-3254.8772,-404.63403,-4382.8037,-43.05747,600.1716,-722.0706,-1906.777,3684.6306,-572.6292,-1931.3959,-4973.9814,2351.501,-849.6573,1776.1733,-609.8944,417.36838,-184.7469,-1778.1912,1149.61,-868.5701,311.138,2035.0409,-1364.5107,1065.1268,-1405.2855,-840.0536,3092.2898,542.0629,249.97044,-2502.8787,-1682.9144,1149.3904,-2100.711,-1814.3561,959.6285,2271.169,-38.57407,-1369.5416,-1198.981,1402.4774,2238.6587,1146.3668,-2386.544,638.4432,797.5552,199.98845,1491.8033,2618.8777,-1151.328,-3375.991,-37.61074,108.09519,-95.723114,906.44916,-1040.7059,-3453.2944,1903.8883,30.663425,1275.9282,-1751.2723,2330.9219,-231.06047,2314.264,2614.5771,755.08,3097.0369,1663.987,1594.567,618.8528,-1073.3134,286.81638,-2977.5022,-332.9479,-903.31464,511.62946,-852.15216,-77.08479,1369.6029,752.2034,2533.39,2505.5637,1887.5802,36.209015,1822.2445,-170.99533,4157.2505,3095.5256,-104.242676,-1183.1461,2349.4639,-493.0744
Babson College,-657.7409,466.50806,74.99791,492.30536,442.29202,-866.35925,436.82812,1638.7866,-796.21906,-979.20917,-218.3104,-1642.8656,-45.96355,203.31319,-187.41187,-636.34247,1125.6997,-139.71019,-640.8303,-1582.8394,776.32416,-227.65735,571.73566,-247.10423,82.47333,-149.68887,-573.0801,401.15387,-295.42276,3.6705034,683.73004,-399.78568,287.94025,-544.64294,-250.05292,1026.2396,145.69069,13.334592,-795.73456,-646.90674,396.53644,-752.57214,-499.1499,287.76965,750.78046,165.0209,-473.29794,-430.60074,457.05484,740.6024,488.2739,-818.15247,236.79335,192.95985,47.243317,461.27594,877.80084,-300.2892,-1149.7941,9.669818,73.42457,96.83273,128.18329,-373.21823,-1185.2678,616.0601,136.645,414.19104,-597.2932,793.75073,-147.69633,641.0731,933.62726,267.292,1039.1316,541.5499,534.0927,243.45262,-406.0052,191.46002,-962.3648,-41.736835,-357.477,70.39878,-281.51477,8.512731,426.15045,193.65007,889.0887,868.0326,587.3598,6.171623,630.63605,-96.26226,1432.4739,1121.8058,15.0979185,-355.1578,781.07855,-195.7875
Bryn Mawr College,-1220.3856,694.73126,8.557419,881.321,575.6081,-1339.0637,709.3503,2560.7607,-1228.8568,-1720.8234,-176.73712,-2437.1743,-19.732557,349.23587,-473.50235,-984.2761,1955.021,-236.71082,-949.30304,-2741.658,1309.8157,-426.1263,1027.677,-233.20108,339.92328,-171.81413,-952.4993,594.8439,-463.47614,113.381714,1167.2867,-743.9525,559.4396,-737.824,-383.5353,1724.0049,288.53094,250.0858,-1389.2582,-854.2435,602.61597,-1158.7865,-1150.1488,541.80334,1150.7217,-83.61529,-688.2408,-621.4864,908.0309,1179.9215,682.10443,-1215.2025,449.3229,468.7869,149.90137,870.1148,1365.2833,-591.6743,-1850.9575,9.705736,113.899,-20.844717,446.35455,-556.80035,-1932.6959,1059.8824,-53.761696,662.133,-989.47906,1279.1089,-135.94016,1233.7523,1351.6581,466.20505,1590.5944,963.8156,827.77625,311.4127,-634.56635,171.8383,-1672.0763,-248.0685,-408.8498,202.76807,-389.19702,9.74122,802.5319,400.87042,1367.1948,1382.0284,870.1293,-49.94437,993.8913,-141.63509,2204.3982,1690.3378,-102.230316,-558.48303,1334.1406,-196.09265
North Carolina State University,-2711.357,1536.7202,405.53342,2168.689,953.5628,-3063.0215,1909.2911,6050.8906,-3207.6033,-4240.941,-607.66644,-5842.7075,-35.099518,847.1653,-1037.8708,-2573.7354,5087.2817,-472.99756,-2419.389,-6766.4194,3126.1492,-1145.2091,2421.0576,-791.6413,829.5998,-102.94825,-2230.7969,1461.0269,-1139.5503,405.4454,2717.6675,-1764.7408,1489.4055,-2014.1145,-1068.0416,3712.1562,592.25745,443.55978,-3198.3816,-2411.8284,1261.3429,-2819.206,-2311.907,1493.3635,2881.0225,97.28708,-2103.9814,-1589.2722,2007.5067,2904.9897,1498.4171,-2884.3318,785.0277,811.5444,70.933754,1857.0297,3524.1519,-1428.2739,-4509.773,264.2411,47.671543,-29.13509,945.74,-1359.0148,-4397.1816,2624.1306,-297.72723,1653.5326,-2140.009,3077.29,-349.32178,2982.3892,3292.6624,1113.0736,4213.641,2030.6805,2227.1199,803.34424,-1307.9116,324.73422,-4181.8003,-699.26294,-1143.872,371.65384,-1270.6842,-225.29153,1868.5165,728.09485,3061.567,3004.0166,2378.747,33.66312,2261.7322,-23.174318,5112.359,4085.872,-292.8794,-1527.6644,2710.0598,-349.2158
Brigham Young University,-2901.9375,2097.337,211.17007,1949.3993,1451.2281,-3478.833,2114.657,6915.3726,-3089.3022,-4642.628,-506.78183,-6341.38,-428.93835,1005.3844,-999.2155,-2446.5125,5031.422,-625.5217,-2413.629,-6919.231,3172.112,-1350.6174,2235.0627,-957.5615,417.90018,-398.10883,-2593.5354,1329.1987,-1198.1268,250.88722,2906.1152,-2153.074,1620.4003,-1662.8752,-1754.2931,4282.5107,823.351,695.2571,-3571.959,-2253.8745,1602.6459,-2710.902,-2618.5408,1274.1993,3643.4167,-243.68076,-1969.1833,-1492.8259,2403.8093,3451.0942,1426.9167,-3111.6008,949.283,1090.1017,-118.50323,2207.399,3843.4675,-1306.4769,-4359.4067,-504.17633,362.11795,17.257484,1395.3402,-1238.5918,-4934.6357,2929.3584,-136.51147,1669.8455,-2593.988,3451.8516,-902.70575,3190.8184,3858.3796,1256.706,4348.2734,2359.3042,1988.1107,1080.5908,-1654.0812,439.05515,-4149.3643,-895.3148,-1084.5426,619.41565,-861.2476,63.118874,2056.4033,977.6398,3184.617,3680.3933,2821.9424,-71.74631,2477.8005,-253.32994,5758.012,4500.686,-82.95481,-1319.816,3427.5894,-577.71643
Worcester Polytechnic Institute,-1909.6527,1068.6554,154.78438,1337.157,880.54785,-2020.5092,1296.4265,3833.7888,-2021.4729,-2621.244,-415.58554,-3721.809,-79.61042,537.02637,-612.03735,-1516.4126,2736.3687,-355.87405,-1525.0287,-3991.8877,1870.243,-777.81714,1366.0548,-594.4042,418.28244,-284.49414,-1416.2249,868.03424,-773.6532,60.19102,1831.7798,-1074.9794,754.46533,-1009.83777,-595.5787,2511.006,348.0964,377.669,-1896.4452,-1268.6462,1068.322,-1859.7262,-1686.3257,803.8913,1754.4573,103.217575,-1076.7488,-853.85516,1326.3174,1843.9772,1067.6327,-1947.8464,625.56824,655.12756,57.277462,1317.9172,2151.3264,-889.1608,-2750.0107,-23.139734,237.3926,-29.008013,747.4453,-919.50433,-2912.7144,1604.0944,115.58498,976.70166,-1516.5135,2052.5518,-431.21127,1772.9902,2147.5745,674.37524,2268.5154,1338.8436,1191.0364,514.86694,-866.7243,205.56473,-2557.2488,-322.18512,-651.02783,218.86765,-675.67554,24.742756,1163.5037,537.3189,2069.4734,2026.923,1461.6,-4.8583784,1426.3818,-134.17494,3209.4976,2641.4517,-87.443115,-811.7457,1911.2511,-396.02704
The Ohio State University,-2261.1116,1266.9377,490.99353,2139.4907,671.5806,-2743.41,1944.8835,5514.732,-2859.3147,-3779.7573,-547.96875,-5263.9883,-99.05471,724.41656,-897.09186,-2194.7483,4392.3403,-611.98895,-2333.5261,-5996.501,2592.4749,-775.33484,2034.1898,-864.8748,434.87134,-281.42642,-1930.2734,1400.2908,-1036.0656,291.23553,2360.685,-1716.7083,1361.2102,-1745.5559,-1321.4562,3453.2134,506.99072,104.784386,-2864.4036,-2146.6519,1130.1343,-2510.0068,-1900.5162,1008.97986,2880.3186,229.24767,-2034.3193,-1331.1631,1695.9353,2569.4192,1221.7661,-2568.4395,595.20514,606.4689,151.89131,1525.3069,3130.7073,-1260.9955,-3995.1514,19.43576,-19.717972,-64.01414,922.9781,-1214.129,-4156.588,2376.7869,-83.08074,1652.4987,-2085.5037,2988.3577,-437.2418,2581.7913,3053.616,975.5684,3722.4204,1602.0021,1971.9423,744.569,-1235.7186,259.37555,-3529.4346,-437.67792,-1140.3436,482.32425,-1064.3861,-240.98892,1578.0736,610.0325,2695.1018,2898.436,2194.7554,-58.32948,2057.4312,-39.63835,4602.08,3867.37,-175.60844,-1150.8285,2412.4304,-444.71536
University of Washington,-2588.508,1525.1642,477.54163,2019.9794,791.2649,-2879.1938,1793.936,5755.7417,-2907.7476,-3917.8252,-543.8195,-5431.2695,-186.7766,760.30444,-887.6306,-2297.666,4445.728,-597.2416,-2437.8975,-6044.325,2714.4316,-1048.726,2276.0718,-811.0865,547.3515,-259.85013,-2098.6428,1315.5419,-1118.8871,274.8522,2432.4495,-1703.9194,1347.7058,-1732.9468,-1097.1332,3491.97,629.6768,280.36493,-2928.4968,-2071.701,1309.3904,-2557.7717,-2203.723,1182.5752,2863.8906,166.3332,-1855.1836,-1324.5662,1842.7396,2737.9727,1389.4546,-2802.9824,562.9341,761.3047,86.77949,1709.6268,3319.4873,-1402.4557,-4042.3682,0.71753466,232.10228,12.301708,1078.1115,-1342.5348,-4260.9897,2367.0286,74.98181,1649.7396,-2182.5981,3105.7341,-449.80173,2768.214,3203.1604,1006.44635,3709.9897,1966.1492,1917.7772,727.6932,-1207.6394,180.36955,-3618.0383,-555.69666,-1045.5787,484.45264,-1259.8688,-169.26137,1508.3442,690.0782,2884.943,2956.8958,2455.6458,107.20866,2121.0715,-18.689829,4863.2783,3810.3916,-88.49606,-1405.8873,2498.6213,-557.47736
Florida State University,-4572.3315,2495.6265,942.35974,3849.2322,1743.7262,-5584.6655,3709.2383,10925.506,-5668.8467,-7405.305,-1140.5411,-10538.549,-397.58466,1583.7224,-1836.0448,-4414.062,8875.331,-722.588,-4288.1685,-11886.359,5253.709,-1763.6805,4075.252,-1660.6207,1008.11414,-598.9652,-3716.3958,2798.7273,-2152.2834,610.79956,4809.0186,-3453.119,2745.8884,-3652.2288,-2346.413,6897.8223,1291.8027,609.7643,-5728.134,-4211.0254,2362.0469,-4952.675,-4150.3555,2252.1792,5627.4277,206.96227,-3936.9,-2523.447,3639.258,4969.7275,2531.3257,-5007.468,1335.1769,1501.7148,78.26125,3341.8289,6332.5522,-2414.018,-7998.782,245.8047,-103.47385,-3.4638247,1694.7634,-2415.3237,-8021.0537,4616.924,-340.3027,2932.3455,-3940.72,5637.2314,-916.5593,5254.2515,6015.022,1863.1165,7614.0503,3380.0203,3908.7139,1574.4904,-2542.2766,565.1374,-7285.4097,-1151.7219,-2056.351,827.7912,-2385.5183,-352.86957,3103.1814,1255.0485,5476.5425,5730.7046,4311.4106,31.954485,4134.9146,-275.94025,9255.514,7422.8604,-347.03094,-2585.3672,4783.9937,-731.72906
Mount Holyoke College,-1445.3738,984.6819,24.532106,932.9444,918.96545,-1681.9631,953.9843,3401.131,-1549.0466,-2227.991,-269.37085,-3119.2097,-218.61298,487.16562,-511.64417,-1292.418,2419.8489,-283.5215,-1060.034,-3376.7007,1476.8646,-646.49493,1111.1718,-315.38214,345.10553,-256.32523,-1277.6149,802.8297,-682.5308,121.13299,1408.4868,-950.48773,774.3526,-955.64185,-716.62225,2167.2449,329.11856,332.1112,-1774.3206,-1141.9341,746.8752,-1446.7482,-1368.8715,700.6892,1665.2179,-75.25205,-981.4892,-786.3937,1251.9265,1593.268,868.4416,-1507.9358,623.8267,525.6592,111.2377,1026.739,1766.1757,-634.4761,-2303.3142,-176.53705,112.54895,7.931399,594.7314,-567.7567,-2352.8894,1468.8013,-7.024801,778.0942,-1332.5687,1587.6162,-450.5391,1549.3325,1892.133,589.78455,2139.7605,1144.1353,1030.4031,524.96387,-737.96643,214.78867,-2137.2327,-396.1116,-610.6551,218.7558,-510.54184,67.33277,1179.3247,560.8004,1583.507,1798.3701,1334.9806,-26.435013,1207.3044,-147.19553,2896.4683,2220.7832,-164.99055,-527.51544,1728.6437,-369.41818
University of Minnesota Twin Cities,-2580.3435,1400.7675,412.72412,2005.1001,688.9265,-3009.1653,1634.0984,5720.619,-2829.5627,-3874.9788,-424.51273,-5225.2344,-26.131958,797.47125,-924.0802,-2085.207,4554.322,-589.862,-2268.261,-6129.651,2871.5303,-894.3589,2278.3838,-722.2665,504.43588,-216.63472,-1854.0232,1306.1857,-975.7903,358.0664,2444.65,-1661.8275,1202.8849,-1803.2169,-946.9943,3712.4617,709.26056,376.53616,-3114.779,-1976.6335,1254.555,-2349.0803,-2338.705,1117.9314,2862.0435,-133.97945,-1787.4242,-1356.559,1991.7802,2606.4006,1271.9268,-2573.0972,729.36194,893.92413,300.64908,1819.5408,3170.0327,-1388.5753,-4061.921,-5.705307,137.28513,-12.229058,968.8581,-1210.3533,-4234.6377,2409.0557,24.36659,1682.6276,-2058.8674,2968.145,-200.44672,2819.425,2971.5881,1072.5474,3725.0234,2158.845,1995.6788,581.31055,-1399.4467,263.05115,-3661.132,-530.4034,-876.74756,643.0308,-1093.9672,-177.72813,1565.298,712.0205,2932.6487,3205.6138,2117.8171,87.440414,2200.1025,-66.15442,4797.97,3781.1064,17.471811,-1398.4999,2621.28,-402.26627
Rensselaer Polytechnic Institute,-2753.5872,1545.7869,312.4912,1920.1875,1141.9314,-3284.271,1768.9297,6200.382,-2965.3044,-4071.2366,-625.7724,-5752.611,-284.73834,877.39185,-994.0521,-2374.592,4571.975,-511.98022,-2370.9956,-6354.0234,2935.6619,-1125.5717,2248.4204,-845.7354,497.1488,-397.66287,-2112.433,1523.7734,-1175.3734,300.81137,2618.398,-1829.5814,1285.6132,-1891.776,-937.5252,3981.487,801.75836,385.2471,-3225.0283,-2097.5132,1428.5983,-2784.3638,-2460.3604,1159.516,3031.28,-36.37264,-1898.4094,-1305.7721,2111.5513,2748.0483,1580.7938,-2930.2488,802.4115,1061.3264,181.15517,1996.9808,3415.2368,-1357.9978,-4271.3623,-19.678204,303.96432,36.000237,1052.8242,-1340.2983,-4393.8223,2450.508,185.63176,1642.838,-2333.5605,3095.1716,-512.4264,2895.9363,3370.444,973.16693,3924.3643,2162.9128,1978.8204,899.86487,-1434.28,360.14038,-3941.2644,-479.29724,-1096.1351,534.5203,-1283.5494,-83.74322,1601.9481,912.3078,3235.0103,3305.9617,2486.172,118.93385,2278.0215,-277.59146,5334.709,4008.7388,-90.14166,-1445.5327,2794.7983,-588.7168
College of the Holy Cross,-2478.3628,1570.8333,248.343,1754.919,1091.6797,-3118.7803,1710.1622,5895.622,-2873.9282,-3845.6006,-430.37094,-5326.325,-113.37503,736.55597,-870.35974,-2075.621,4205.991,-578.89087,-2164.706,-5900.9067,2658.7727,-879.9304,2154.0442,-777.7686,512.59625,-409.5372,-1923.5144,1211.728,-974.298,246.0763,2490.4934,-1586.7427,1302.803,-1731.923,-1076.8374,3836.309,687.45135,384.5135,-3059.885,-2043.0266,1292.1953,-2434.7034,-2400.942,1101.9728,2931.707,-27.477037,-1724.4681,-1406.6879,1986.5889,2725.6716,1420.5612,-2690.415,809.87244,873.087,360.78995,1895.402,3232.1663,-1265.0524,-4159.412,-161.94934,198.2009,160.80786,986.26526,-1201.3864,-4114.675,2557.253,102.133286,1560.7449,-2255.3525,2933.6914,-476.4596,2670.2395,3154.091,1042.9991,3677.833,2199.9182,1992.119,614.326,-1435.6831,375.32108,-3526.5698,-521.72986,-1026.9485,659.9616,-941.7227,-52.496426,1819.6202,780.32355,2877.2922,3281.941,2243.2097,171.812,2165.1665,-155.18047,4873.7275,3915.6792,-16.163462,-1230.7887,2835.4949,-527.96405
Clemson University,-2154.9312,1229.1622,212.53792,1788.894,891.4256,-2462.1511,1402.1005,4680.506,-2394.5051,-3077.8196,-460.8591,-4639.945,32.430096,610.7085,-794.76196,-1867.0046,3497.9404,-454.73746,-1917.6965,-4942.7983,2447.9404,-679.5373,1898.8815,-611.98987,481.1732,-294.83426,-1726.3632,1137.8398,-847.1229,126.10485,2056.169,-1324.9436,878.3207,-1454.6504,-609.3536,3067.4497,565.4289,204.16978,-2480.8494,-1737.4745,1116.413,-2117.358,-1809.5298,1016.9796,2050.737,180.23119,-1416.7078,-1180.9858,1488.3245,2062.1921,1287.6501,-2290.139,703.6773,748.92505,260.15695,1404.499,2480.0854,-1118.8595,-3325.3992,59.69471,198.04593,-75.668594,663.75366,-1085.7239,-3648.4294,1796.935,140.1974,1259.0289,-1770.9501,2349.0532,-293.77014,2174.9893,2472.886,891.48926,2832.3584,1694.6562,1600.1431,519.1774,-1209.7931,320.09796,-3001.8,-175.1475,-754.4532,268.0528,-821.5259,-106.50818,1277.1737,607.9362,2516.3638,2531.1008,1569.9238,-53.93438,1783.318,-138.15482,4060.3342,3161.178,-111.07436,-1054.6428,2271.2388,-443.72778
University of California - Irvine,-2220.2605,1393.3595,253.19708,1629.1295,1000.321,-2706.0647,1419.0054,5120.9443,-2542.4336,-3428.8003,-534.4761,-4775.608,-157.11275,724.3232,-687.1953,-2025.5793,3908.165,-533.8332,-2079.006,-5289.9453,2433.788,-954.9671,1785.2299,-643.82526,396.38818,-281.9338,-1748.0023,1206.8573,-972.7448,217.52223,2155.9111,-1467.8014,979.3914,-1579.7323,-835.4459,3291.9275,605.5199,393.7305,-2632.844,-1802.6145,1138.4772,-2308.5015,-1913.8573,998.31647,2488.718,55.578125,-1540.4509,-1208.1952,1642.2443,2374.5054,1313.6213,-2436.1406,658.7601,776.39307,203.30606,1570.8086,2874.1638,-1160.5946,-3696.728,13.836239,108.464005,49.637207,794.3428,-1109.2017,-3640.2869,2055.3975,103.54625,1369.3445,-1829.3053,2477.7588,-206.4167,2380.8643,2848.711,822.4738,3423.9595,1758.0193,1691.5762,632.5489,-1108.0127,363.1286,-3294.1418,-388.16522,-990.2632,430.64154,-1010.40173,-63.803757,1440.9141,715.6572,2804.2388,2720.0103,2042.875,190.49278,1934.0001,-108.15626,4522.147,3476.784,-104.08831,-1256.3912,2340.6042,-521.9258
